unique_ID,lon,lat
2177,8.137544444,53.71730556
2178,8.1373,53.71739167
2179,8.160086111,53.71936667
2180,8.158663889,53.721
2181,8.156347222,53.71558333
2182,7.119316667,53.54925
2183,8.155997222,53.71553889
2184,8.137411111,53.71781389
2185,7.321977778,53.68177778
2186,7.315030556,53.67979444
2187,7.321838889,53.68215556
2188,7.315155556,53.68038611
2189,7.322425,53.68066667
2190,7.322105556,53.68095833
2191,7.118941667,53.54930556
2192,7.348138889,53.68330833
2193,7.350469444,53.68380556
2194,7.323138889,53.68060556
2195,7.323441667,53.68062778
2196,8.138472222,53.7172
2197,7.351236111,53.68367778
2198,8.157711111,53.72074444
2199,7.348547222,53.68333056
2200,8.157727778,53.72005556
2201,7.322866667,53.680625
2202,8.321105556,53.50131111
2203,8.320994444,53.50173333
2204,8.322063889,53.500725
2205,8.320783333,53.500725
2206,8.135166667,53.72014167
2207,8.137752778,53.71675556
2208,8.132933333,53.71758333
2209,8.133322222,53.71711944
2210,8.133044444,53.71727778
2211,8.137625,53.71553333
2212,8.161869444,53.71885833
2213,8.322183333,53.51305278
2214,8.161036111,53.71815278
2215,8.317022222,53.51166667
2216,8.134891667,53.71437222
2217,8.317577778,53.51175833
2218,8.317022222,53.51159444
2219,8.319888889,53.51239167
2220,8.135186111,53.71403333
2221,8.321463889,53.51280556
2222,8.134108333,53.72019444
2223,8.322866667,53.50075
2224,8.178088889,53.42488333
2225,8.323608333,53.50120833
2226,8.158825,53.71969167
2227,8.134280556,53.71759444
2228,8.133852778,53.72067222
2229,8.323238889,53.50088889
2230,8.177608333,53.42550833
2231,8.157091667,53.72068611
2232,8.137977778,53.71381944
2233,8.160633333,53.71631667
2234,8.137602778,53.7159
2235,8.161033333,53.71897778
2236,8.162058333,53.71858056
2237,8.137952778,53.71425833
2238,8.161313889,53.717875
2239,8.176938889,53.42678889
2240,8.177888889,53.42741389
2241,8.177547222,53.42791667
2242,8.317052778,53.51158611
2243,8.320777778,53.51256667
2244,-157.7,21.24
2245,1.034444444,41.345
2246,1.82,41.3
2247,-106.8233667,38.71488333
2248,-107.0666667,38.9915
2249,-107.0314667,38.96133333
2250,-107.05105,38.93371667
2251,-4.8,37.85
2252,0.13,52.19
2253,22.62306944,48.26604167
2254,22.78651667,48.22985833
2255,22.78971111,48.22016111
2256,22.786125,48.22038889
2257,22.76469444,48.45822778
2258,22.68640556,48.43906667
2259,22.64661667,48.20736111
2260,22.64625556,48.205775
2261,22.79282222,48.23002778
2262,22.76381111,48.45991944
2263,22.68592222,48.44456111
2264,22.68815833,48.43810833
2265,22.76371111,48.45873889
2266,23.08794167,48.737
2267,22.69026389,48.44490278
2268,23.09059444,48.73649167
2269,22.78645833,48.21694722
2270,22.76523889,48.45800278
2271,22.33410556,48.57917778
2272,22.33296389,48.57943056
2273,22.62556389,48.25735556
2274,22.79674722,48.234225
2275,23.08586667,48.73802222
2276,23.08527778,48.73807778
2277,22.76654167,48.45793056
2278,22.68792778,48.43699722
2279,22.688325,48.43763056
2280,22.62334444,48.26663333
2281,23.08533889,48.73810556
2282,23.05899167,48.73395
2283,23.07723056,48.73664167
2284,23.094375,48.73059444
2285,22.78971111,48.22628889
2286,22.79054444,48.22938056
2287,23.08701944,48.73728611
2288,22.764775,48.45805278
2289,22.76698611,48.45711111
2290,22.76381667,48.45938056
2291,23.09865,48.72634722
2292,23.09640833,48.72808056
2293,23.09568611,48.73007222
2294,23.08853889,48.73455278
2295,23.09483056,48.73084722
2296,22.69690556,48.444925
2297,22.65729444,48.213775
2298,22.65031111,48.210975
2299,22.62317222,48.25012222
2300,145.2,-38.33333333
2301,-155.4333333,19.71666667
2302,-121.2166667,43.91666667
2303,91.93333333,25.56666667
2304,-122.1833333,44.25
2305,-88.88333333,42.88333333
2306,142.3166667,44.38333333
2307,-72.2,42.5
2308,8.319944444,53.50247222
2309,8.154563889,53.71986667
2310,8.156866667,53.72053889
2311,8.157830556,53.71930556
2312,7.316308333,53.68097778
2313,8.162094444,53.716775
2314,7.315825,53.68145833
2315,7.315063889,53.68088333
2316,7.349213889,53.68387222
2317,7.348461111,53.68391667
2318,7.349777778,53.68380278
2319,41.7,43.45
2320,113.2961111,28.3994444
2321,19.9449799,50.0646501
2322,21.983333,58.316667
2323,26.75,58.7
2324,22.55,58.816667
2325,26.05,58.083333
2326,24.25,58.766667
2327,-52.839,5.245675
2328,77.55,11.06666667
2329,77.21666667,10.96666667
2330,76.63,11.46666667
2331,77.06666667,10.53333333
2332,77.98333333,11.46666667
2333,76.58333333,11.25
2334,118.1252635,29.2334415
2335,-97.07,36.11
2336,31,30.78
2337,-84.28,36.01
2338,4.87,52.34
2339,-4.79,37.89
2340,5.12,52.09
2341,30.84,29.31
2342,8.54,47.36
2343,-76.51,42.44
2344,-89.4,45.64
2345,171.15,-43.75
2346,-3.71,40.46
2347,-78.9,36
2348,-72.92,41.31
2349,-1.09,53.95
2350,-5.68,54.66
2351,-0.53,50.81
2352,4.1,51.91
2353,-7.74,41.3
2354,-121.73,38.53
2355,130.87,-12.43
2356,11.58,48.13
2357,-123.27,44.56
2358,-157.87,21.31
2359,-117.2,46.73
2360,-71.13,42.37
2361,-88.15,40.11
2362,-4.5,48.42
2363,-123.02,49.22
2364,130.88,-12.38
2365,6.59,53.19
2366,3.88,43.61
2367,116.39,39.91
2368,-95.02,18.5
2369,39.6,24.47
2370,58.53,23.56
2371,-71.29,46.78
2372,-123.37,48.43
2373,-113.47,53.54
2374,-80.65,28.52
2375,12.5,55.89
2376,-77.86,40.8
2377,-76.88,39.03
2378,151.2,-33.87
2379,103.86,1.32
2380,7.1,50.73
2381,-0.48,38.33
2382,-73.68,41.78
2383,-89.3,48.4
2384,144.93,-37.84
2385,-3.18,55.95
2386,-4.09,52.41
2387,-58.46,-34.67
2388,-42.87,-20.76
2389,-79.7,9.12
2390,4.39,51.21
2391,-80.4,37.21
2392,5.86,51.83
2393,-122.17,37.43
2394,-6.33,53.36
2395,14.76,49.01
2396,-87.63,41.89
2397,-1.46,53.38
2398,5.65,51.97
2399,-0.34,51.82
2400,-9.14,38.74
2401,-64.36,45.09
2402,34.82,30.93
2403,-6.1,40.03
2404,120.98,14.6
2405,27.1,62.5
2406,29.77,62.59
2407,-46.62,-23.5
2408,4.51,50.82
2409,10.32,36.73
2410,9.73,52.37
2411,-119.82,39.54
2412,-48.45,-1.42
2413,9.68,46.51
2414,-1.14,38
2415,-1.1,40.34
2416,-1.22,52.77
2417,138.59,-34.93
2418,-61.58,16.25
2419,-96.33,30.64
2420,2.17,48.7
2421,-80.26,43.54
2422,-114.43,42.53
2423,-85.49,32.6
2424,-81.67,36.21
2425,-105.25,40
2426,-0.1,37.61
2427,-81.93,40.8
2428,-60.02,-3.12
2429,-0.12,50.83
2430,-93.11,44.96
2431,143.85,-37.55
2432,-72.53,42.36
2433,140.08,36.08
2434,175.59,-40.35
2435,12.08,55.65
2436,20.26,63.82
2437,17.67,59.85
2438,16.61,49.18
2439,101.25,21.9
2440,-117.42,33.93
2441,-119.8,36.9
2442,11.34,44.49
2443,-0.57,44.84
2444,0.12,52.2
2445,6.17,48.68
2446,7.5,47.4
2447,-78.65,35.78
2448,50.97,35.81
2449,18.94,69.68
2450,-89.34,43.07
2451,139.72,35.69
2452,146.05,-34.28
2453,172.64,-43.54
2454,147.33,-42.88
2455,105.05,19.45
2456,-0.96,51.46
2457,-1.15,52.96
2458,74.08,32.57
2459,-2.11,57.15
2460,138.98,36.52
2461,-0.79,41.65
2462,-73.55,45.51
2463,-119.05,43.58
2464,10.6,44.12
2465,18.83,68.35
2466,-88.48,46.64
2467,-79.78,34.19
2468,-106.77,32.29
2469,18.6,-33.99
2470,-82.1,39.32
2471,51.42,35.71
2472,-79.85,9.15
2473,-86.87,40.41
2474,-82.33,29.65
2475,-157.72,21.35
2476,-117.16,32.72
2477,8.44,47.35
2478,-39.03,-14.78
2479,31.55,-24.92
2480,-84.39,33.76
2481,72.97,19.23
2482,101.68,3.15
2483,24.94,60.19
2484,6.41,50.91
2485,-71.66,-35.43
2486,140.87,38.27
2487,115.82,-31.99
2488,144.74,13.41
2489,0.91,51.89
2490,-91.14,30.45
2491,-81.72,33.54
2492,-127.55,51
2493,-71.89,45.39
2494,-80.2,25.7
2495,13.38,52.52
2496,11.58,49.94
2497,-105.08,40.6
2498,5.68,58.77
2499,10.8,59.67
2500,-51.2,-30.4
2501,-76.57,38.59
2502,34.9,31.12
2503,21.73,38.25
2504,27.67,62.89
2505,-79.97,39.63
2506,28.19,-25.75
2507,-119.71,34.42
2508,-73.2,42.71
2509,26.4,40.15
2510,70.8,22.31
2511,-123.1,38.35
2512,2.17,41.39
2513,-81.73,28.1
2514,6.35,48.74
2515,-97.36,31.09
2516,24.74,59.45
2517,29.4,61.75
2518,-84.79,45.56
2519,-114.17,51.07
2520,68.83,23.26
2521,120.18,30.27
2522,-5.97,37.38
2523,-113.99,46.53
2524,15.8,40.64
2525,-58.63,4.79
2526,2.35,48.85
2527,-0.73,51.52
2528,20.79,42.75
2529,-115.15,36.08
2530,-84.07,36.2
2531,-1.65,42.82
2532,152.97,-26.63
2533,9.91,51.54
2534,-111.83,41.74
2535,73.05,31.25
2536,140.79,-37.83
2537,11.91,51.49
2538,-20.2,63.7
2539,7.84,47.99
2540,-92.12,46.8
2541,82.96,25.28
2542,-63.57,44.65
2543,113.27,23.13
2544,4.05,51.49
2545,34.78,31.25
2546,124.18,24.4
2547,11.25,43.77
2548,-73.15,40.92
2549,-83.38,33.94
2550,7.5,47.54
2551,-67.12,18.16
2552,-84.49,42.74
2553,-80,40.44
2554,-68.81,-32.88
2555,-1.42,51.59
2556,153.01,-27.5
2557,153.44,-28.84
2558,5.76,51.95
2559,-120.8,38.73
2560,-122.74,53.89
2561,-79.4,43.65
2562,-1.61,54.97
2563,-60.52,-31.73
2564,-79.57,8.95
2565,-111.94,33.43
2566,103.85,31.68
2567,136.91,35.18
2568,106.51,29.55
2569,141.35,43.04
2570,-44.99,-21.3
2571,-65.3,-43.19
2572,104.08,30.64
2573,124.54,41.51
2574,13.1,55.66
2575,10.2,36.85
